term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 468.08741449630423 1.6889657279635506 
oriasi 	 17070.616870666618 0.34553814818689194 
tiltakozohullam 	 32420.9667687632 0.34553814818689194 
atuto 	 32420.9667687632 0.34553814818689194 
sikere 	 28665.495344489416 0.34553814818689194 
liberalbolsevik 	 6174.69038334553 0.77040881074796 
meghatralt 	 32420.9667687632 0.34553814818689194 
beoszcillalat 	 32420.9667687632 0.34553814818689194 
innen 	 22713.213964485596 0.34553814818689194 
akormanyzat 	 24910.02392021563 0.34553814818689194 
elore 	 16190.089310647674 0.34553814818689194 
hatra 	 21878.02558118151 0.34553814818689194 
vacillalasban 	 32420.9667687632 0.34553814818689194 
lesz 	 1521.2840971129888 1.2511658397719254 
mindvegig 	 28665.495344489416 0.34553814818689194 
rendorseg 	 5489.332126546475 0.77040881074796 
masodfokon 	 32420.9667687632 0.34553814818689194 
megszuntette 	 28665.495344489416 0.34553814818689194 
eljarast 	 26468.68538875938 0.34553814818689194 
muzeum 	 10939.012790590756 0.5892688608863497 
kertben 	 16210.4833843816 0.5892688608863497 
unnepunkon 	 32420.9667687632 0.34553814818689194 
kormanyt 	 8874.37538959571 0.5892688608863497 
serto 	 10258.202004377781 0.5892688608863497 
transzparenseket 	 32420.9667687632 0.34553814818689194 
felmutatofiatalok 	 32420.9667687632 0.34553814818689194 
ellen 	 1554.3272357967362 1.2511658397719254 
kuncze 	 5396.696436882558 0.77040881074796 
gabor 	 4789.027577544648 0.77040881074796 
belugyminiszter 	 19429.17018074163 0.34553814818689194 
sajtotajekoztatonjelentette 	 32420.9667687632 0.34553814818689194 
politikai 	 1537.6041639199075 1.2511658397719254 
nyomasrol 	 32420.9667687632 0.34553814818689194 
hanem 	 2072.4363143956484 1.1123395330813486 
jogszabaly 	 23701.03215919524 0.34553814818689194 
helyesertelmezeserol 	 32420.9667687632 0.34553814818689194 
szo 	 4438.381815464279 0.77040881074796 
amiert 	 9478.871270105907 0.5892688608863497 
mentesitettek 	 32420.9667687632 0.34553814818689194 
eloallitottakat 	 32420.9667687632 0.34553814818689194 
abuntetes 	 32420.9667687632 0.34553814818689194 
megfizetesetol 	 32420.9667687632 0.34553814818689194 
vajon 	 2461.433287627135 1.1123395330813486 
karteritest 	 28665.495344489416 0.34553814818689194 
fizetnek 	 22713.213964485596 0.34553814818689194 
foldreteperesert 	 32420.9667687632 0.34553814818689194 
meghurcolasert 	 32420.9667687632 0.34553814818689194 
kiemelte 	 12455.011960107815 0.5892688608863497 
kormanynak 	 15925.744201177691 0.34553814818689194 
szuksegeaz 	 32420.9667687632 0.34553814818689194 
ilyen 	 12712.52495536564 0.34553814818689194 
rendori 	 10939.012790590756 0.5892688608863497 
vedelemre 	 28665.495344489416 0.34553814818689194 
annak 	 1521.2840971129888 1.2511658397719254 
szerinte 	 7601.135557969014 0.5892688608863497 
feliratokatleptek 	 32420.9667687632 0.34553814818689194 
izles 	 32420.9667687632 0.34553814818689194 
hatarat 	 26468.68538875938 0.34553814818689194 
mereszkedsz 	 32420.9667687632 0.34553814818689194 
menni 	 21154.552495941847 0.34553814818689194 
egytomeggyulesre 	 32420.9667687632 0.34553814818689194 
fedezet 	 28665.495344489416 0.34553814818689194 
lassuk 	 26468.68538875938 0.34553814818689194 
miep 	 6319.247513403938 0.77040881074796 
oktober 	 19945.56073492146 0.34553814818689194 
tuntetesen 	 32420.9667687632 0.34553814818689194 
keszult 	 19429.17018074163 0.34553814818689194 
rendorsegi 	 10577.276247970924 0.5892688608863497 
videofelvetelekre 	 32420.9667687632 0.34553814818689194 
vonatkozoanbejelentette 	 32420.9667687632 0.34553814818689194 
megszunt 	 21878.02558118151 0.34553814818689194 
cel 	 18524.07115003659 0.34553814818689194 
keprogziteshez 	 32420.9667687632 0.34553814818689194 
folyamodtak 	 14332.747672244708 0.5892688608863497 
tehat 	 6579.045485806777 0.5892688608863497 
felvetelt 	 28665.495344489416 0.34553814818689194 
rovid 	 5916.250259730475 0.77040881074796 
idon 	 21878.02558118151 0.34553814818689194 
letorlik 	 32420.9667687632 0.34553814818689194 
ugyanez 	 23701.03215919524 0.34553814818689194 
vonatkozik 	 19945.56073492146 0.34553814818689194 
marcius14 	 16210.4833843816 0.5892688608863497 
felvetelekre 	 32420.9667687632 0.34553814818689194 
hogymasolatok 	 32420.9667687632 0.34553814818689194 
keszulhessenek 	 32420.9667687632 0.34553814818689194 
arra 	 4100.277770453086 0.77040881074796 
kerdesre 	 8874.37538959571 0.5892688608863497 
kesobb 	 8380.46629224089 0.5892688608863497 
esetleg 	 8874.37538959571 0.5892688608863497 
felvetelek 	 26468.68538875938 0.34553814818689194 
masolatat 	 28665.495344489416 0.34553814818689194 
lehet 	 3042.5681942259775 0.9103247172016478 
hasznalni 	 21154.552495941847 0.34553814818689194 
celra 	 11850.51607959762 0.5892688608863497 
keszitett 	 8535.308435333309 0.5892688608863497 
masolatot 	 32420.9667687632 0.34553814818689194 
jovoben 	 7962.872100588846 0.5892688608863497 
ezek 	 4335.153720069331 0.77040881074796 
videoszalagokon 	 32420.9667687632 0.34553814818689194 
rogzitett 	 20516.404008755562 0.34553814818689194 
adatvedelmibiztos 	 32420.9667687632 0.34553814818689194 
szavaival 	 32420.9667687632 0.34553814818689194 
szemelyisegi 	 26468.68538875938 0.34553814818689194 
jogot 	 18957.742540211813 0.34553814818689194 
kepek 	 32420.9667687632 0.34553814818689194 
semmire 	 32420.9667687632 0.34553814818689194 
semhasznalhatok 	 32420.9667687632 0.34553814818689194 
titkos 	 17399.081071668064 0.34553814818689194 
felhasznalason 	 32420.9667687632 0.34553814818689194 
kivul 	 7490.548774813643 0.5892688608863497 
csintalankodott 	 32420.9667687632 0.34553814818689194 
csintalan 	 8303.341306738545 0.77040881074796 
titkosszolgalatnal 	 32420.9667687632 0.34553814818689194 
szegedennikolits 	 32420.9667687632 0.34553814818689194 
polgari 	 8233.998189819711 0.5892688608863497 
titkosszolgalatokat 	 28665.495344489416 0.34553814818689194 
felugyelo 	 24910.02392021563 0.34553814818689194 
tarcanelkuli 	 32420.9667687632 0.34553814818689194 
miniszter 	 7282.061314375871 0.5892688608863497 
ezzel 	 4285.6711726855965 0.77040881074796 
cafolta 	 9972.78036746073 0.5892688608863497 
kurir 	 28665.495344489416 0.34553814818689194 
minapi 	 32420.9667687632 0.34553814818689194 
cikkeit 	 32420.9667687632 0.34553814818689194 
szerintcsintalan 	 32420.9667687632 0.34553814818689194 
sandort 	 26468.68538875938 0.34553814818689194 
ugyvezeto 	 3293.5992759278843 1.0216515627586935 
alelnoket 	 24910.02392021563 0.34553814818689194 
provokator 	 26468.68538875938 0.34553814818689194 
sulyosbunugyekbe 	 32420.9667687632 0.34553814818689194 
kabitoszercsempeszesbe 	 32420.9667687632 0.34553814818689194 
probalta 	 23701.03215919524 0.34553814818689194 
belekeverni 	 32420.9667687632 0.34553814818689194 
ujsagirasbol 	 32420.9667687632 0.34553814818689194 
megtudjuk 	 28665.495344489416 0.34553814818689194 
mikor 	 7716.4295534295325 0.5892688608863497 
hol 	 7962.872100588846 0.5892688608863497 
mit 	 4144.872628791297 0.77040881074796 
esmiert 	 32420.9667687632 0.34553814818689194 
csinalt 	 14332.747672244708 0.5892688608863497 
fenti 	 8699.540535834032 0.5892688608863497 
ujsaghirbol 	 32420.9667687632 0.34553814818689194 
mindent 	 7384.299862881405 0.5892688608863497 
megtudunk 	 32420.9667687632 0.34553814818689194 
miert 	 6150.41665567963 0.5892688608863497 
kereszteny 	 5690.205623555539 0.77040881074796 
templomok 	 13234.34269437969 0.5892688608863497 
gyalazasa 	 32420.9667687632 0.34553814818689194 
nemzeti 	 4285.6711726855965 0.77040881074796 
charta 	 23701.03215919524 0.34553814818689194 
felhivasara 	 32420.9667687632 0.34553814818689194 
este 	 9262.035575018295 0.5892688608863497 
bazilika 	 14332.747672244708 0.5892688608863497 
elottgyultek 	 32420.9667687632 0.34553814818689194 
ossze 	 3641.0306571879355 0.9103247172016478 
mindazok 	 22713.213964485596 0.34553814818689194 
megjelenesukkel 	 32420.9667687632 0.34553814818689194 
kivantak 	 26468.68538875938 0.34553814818689194 
kifejeznitiltakozasukat 	 32420.9667687632 0.34553814818689194 
elmult 	 15202.271115938029 0.34553814818689194 
idoszakban 	 21154.552495941847 0.34553814818689194 
egyhazi 	 8535.308435333309 0.5892688608863497 
intezmenyeket 	 26468.68538875938 0.34553814818689194 
ertatrocitasokkal 	 32420.9667687632 0.34553814818689194 
szemben 	 4438.381815464279 0.77040881074796 
demonstraciohoz 	 32420.9667687632 0.34553814818689194 
csatlakozott 	 19945.56073492146 0.34553814818689194 
nemzetiszovetseg 	 32420.9667687632 0.34553814818689194 
magyarorszagert 	 22713.213964485596 0.34553814818689194 
egyesulet 	 20516.404008755562 0.34553814818689194 
nepszabadsagban 	 22713.213964485596 0.34553814818689194 
tobben 	 18524.07115003659 0.34553814818689194 
nyilatkoznak 	 24910.02392021563 0.34553814818689194 
szatymazitemplomrongalasrol 	 32420.9667687632 0.34553814818689194 
makos 	 32420.9667687632 0.34553814818689194 
istvanne 	 23701.03215919524 0.34553814818689194 
szatymaz 	 32420.9667687632 0.34553814818689194 
jegyzoje 	 26468.68538875938 0.34553814818689194 
szokepeter 	 32420.9667687632 0.34553814818689194 
szegedi 	 23701.03215919524 0.34553814818689194 
rendorkapitanysag 	 32420.9667687632 0.34553814818689194 
ezredese 	 32420.9667687632 0.34553814818689194 
nyilatkozik 	 9972.78036746073 0.5892688608863497 
hogynem 	 26468.68538875938 0.34553814818689194 
egyhazellenes 	 32420.9667687632 0.34553814818689194 
jellegu 	 18122.55415690773 0.34553814818689194 
akciorol 	 32420.9667687632 0.34553814818689194 
mertszatymazon 	 32420.9667687632 0.34553814818689194 
iskolat 	 28665.495344489416 0.34553814818689194 
mazsahazat 	 32420.9667687632 0.34553814818689194 
postaladat 	 32420.9667687632 0.34553814818689194 
ismegrongaltak 	 32420.9667687632 0.34553814818689194 
deli 	 23701.03215919524 0.34553814818689194 
andras 	 14981.097549627286 0.34553814818689194 
plebanos 	 28665.495344489416 0.34553814818689194 
elkovetok 	 32420.9667687632 0.34553814818689194 
inditeka 	 24910.02392021563 0.34553814818689194 
nemvolt 	 23701.03215919524 0.34553814818689194 
mas 	 2542.5049910731277 1.0216515627586935 
tudatlansaguk 	 32420.9667687632 0.34553814818689194 
liturgiarol 	 32420.9667687632 0.34553814818689194 
vajmi 	 32420.9667687632 0.34553814818689194 
keveset 	 16210.4833843816 0.5892688608863497 
tudva 	 26468.68538875938 0.34553814818689194 
csakosszevesztettek 	 32420.9667687632 0.34553814818689194 
oltar 	 28665.495344489416 0.34553814818689194 
szenteltvizzel 	 32420.9667687632 0.34553814818689194 
meghinteset 	 32420.9667687632 0.34553814818689194 
levizelessel 	 32420.9667687632 0.34553814818689194 
viz 	 10939.012790590756 0.5892688608863497 
csokkeno 	 24910.02392021563 0.34553814818689194 
emelkedo 	 24910.02392021563 0.34553814818689194 
tendenciak 	 32420.9667687632 0.34553814818689194 
egeszsegugyben 	 23701.03215919524 0.34553814818689194 
gyed 	 12455.011960107815 0.5892688608863497 
varandossagi 	 14332.747672244708 0.5892688608863497 
potlek 	 23701.03215919524 0.34553814818689194 
harom 	 13476.888800737806 0.34553814818689194 
honapon 	 32420.9667687632 0.34553814818689194 
megszunik 	 10577.276247970924 0.5892688608863497 
megsem 	 16760.93258448178 0.34553814818689194 
aprilisban 	 23701.03215919524 0.34553814818689194 
valtozik 	 24910.02392021563 0.34553814818689194 
acsaladtamogatasok 	 32420.9667687632 0.34553814818689194 
rendszere 	 24910.02392021563 0.34553814818689194 
potlekmegszunesevel 	 32420.9667687632 0.34553814818689194 
valoszinuleg 	 16190.089310647674 0.34553814818689194 
inkabb 	 13005.461160207993 0.34553814818689194 
jeutan 	 32420.9667687632 0.34553814818689194 
szuletett 	 8380.46629224089 0.5892688608863497 
gyermekek 	 9972.78036746073 0.5892688608863497 
szuleinek 	 32420.9667687632 0.34553814818689194 
szamolniuk 	 28665.495344489416 0.34553814818689194 
ketgyermekes 	 32420.9667687632 0.34553814818689194 
csaladok 	 18957.742540211813 0.34553814818689194 
szazaleka 	 15673.698756467844 0.34553814818689194 
kerte 	 19429.17018074163 0.34553814818689194 
csaladi 	 18122.55415690773 0.34553814818689194 
potlekot 	 23701.03215919524 0.34553814818689194 
ingyenes 	 7571.071321495198 0.77040881074796 
fogaszati 	 16210.4833843816 0.5892688608863497 
ellatas 	 11850.51607959762 0.5892688608863497 
informacioi 	 19945.56073492146 0.34553814818689194 
vegleges 	 19945.56073492146 0.34553814818689194 
afogaszat 	 32420.9667687632 0.34553814818689194 
finanszirozasarol 	 26468.68538875938 0.34553814818689194 
csupan 	 4492.296266912603 0.77040881074796 
biztos 	 7962.872100588846 0.5892688608863497 
igerete 	 28665.495344489416 0.34553814818689194 
nepjoleti 	 17399.081071668064 0.34553814818689194 
tarca 	 17748.75077919142 0.34553814818689194 
tervei 	 24910.02392021563 0.34553814818689194 
fogko 	 32420.9667687632 0.34553814818689194 
eltavolitasert 	 32420.9667687632 0.34553814818689194 
foginy 	 32420.9667687632 0.34553814818689194 
kezelesert 	 28665.495344489416 0.34553814818689194 
foggyokeres 	 32420.9667687632 0.34553814818689194 
fogtomesekert 	 32420.9667687632 0.34553814818689194 
reszleges 	 26468.68538875938 0.34553814818689194 
teritesidijakat 	 32420.9667687632 0.34553814818689194 
fizetni 	 21154.552495941847 0.34553814818689194 
messze 	 9714.585090370814 0.5892688608863497 
sokkal 	 15925.744201177691 0.34553814818689194 
beavat 	 32420.9667687632 0.34553814818689194 
kozasok 	 32420.9667687632 0.34553814818689194 
kicsiny 	 28665.495344489416 0.34553814818689194 
aremeleseivel 	 32420.9667687632 0.34553814818689194 
jatszi 	 32420.9667687632 0.34553814818689194 
konnyedseggel 	 32420.9667687632 0.34553814818689194 
kompenzal 	 32420.9667687632 0.34553814818689194 
jak 	 28665.495344489416 0.34553814818689194 
fogtisztitast 	 32420.9667687632 0.34553814818689194 
tobbsegeamugy 	 32420.9667687632 0.34553814818689194 
vesz 	 9478.871270105907 0.5892688608863497 
igenybe 	 18524.07115003659 0.34553814818689194 
ugyes 	 10258.202004377781 0.5892688608863497 
felere 	 26468.68538875938 0.34553814818689194 
csokken 	 10939.012790590756 0.5892688608863497 
betegszabadsag 	 32420.9667687632 0.34553814818689194 
javaslatot 	 17399.081071668064 0.34553814818689194 
munkatorvenykonyvenek 	 32420.9667687632 0.34553814818689194 
modositasara 	 26468.68538875938 0.34553814818689194 
haromnapos 	 23701.03215919524 0.34553814818689194 
betegszabadsageltorlesere 	 32420.9667687632 0.34553814818689194 
tavolletet 	 32420.9667687632 0.34553814818689194 
koveto 	 18122.55415690773 0.34553814818689194 
vedettseg 	 28665.495344489416 0.34553814818689194 
idotartamanak 	 32420.9667687632 0.34553814818689194 
ezjelenleg 	 32420.9667687632 0.34553814818689194 
nap 	 16467.996379639422 0.34553814818689194 
napos 	 24910.02392021563 0.34553814818689194 
roviditesere 	 32420.9667687632 0.34553814818689194 
fontos 	 13993.279354917639 0.34553814818689194 
egeszsegugyi 	 17070.616870666618 0.34553814818689194 
emelkedik 	 11850.51607959762 0.5892688608863497 
tudobaj 	 28665.495344489416 0.34553814818689194 
hirt 	 19945.56073492146 0.34553814818689194 
adtunk 	 24910.02392021563 0.34553814818689194 
egeszsegugyivilagszervezete 	 32420.9667687632 0.34553814818689194 
riaszto 	 28665.495344489416 0.34553814818689194 
adatokat 	 19945.56073492146 0.34553814818689194 
kozolt 	 18957.742540211813 0.34553814818689194 
tbc 	 14332.747672244708 0.5892688608863497 
ujabb 	 4664.426451639213 0.77040881074796 
terjedeserol 	 32420.9667687632 0.34553814818689194 
tuberkulozis 	 16210.4833843816 0.5892688608863497 
vilagnap 	 32420.9667687632 0.34553814818689194 
alkalmabol 	 10939.012790590756 0.5892688608863497 
budapesten 	 16467.996379639422 0.34553814818689194 
rendezettsajtotajekoztaton 	 32420.9667687632 0.34553814818689194 
elhangzott 	 17070.616870666618 0.34553814818689194 
nemcsak 	 16760.93258448178 0.34553814818689194 
vilagban 	 6174.69038334553 0.77040881074796 
isterjed 	 32420.9667687632 0.34553814818689194 
sek 	 28665.495344489416 0.34553814818689194 
szama 	 8095.044655323837 0.5892688608863497 
ismet 	 6738.444400368903 0.5892688608863497 
beteget 	 32420.9667687632 0.34553814818689194 
regisztraltak 	 28665.495344489416 0.34553814818689194 
hazankban 	 17748.75077919142 0.34553814818689194 
almodik 	 23701.03215919524 0.34553814818689194 
nyomor 	 23701.03215919524 0.34553814818689194 
elkovetkezo 	 26468.68538875938 0.34553814818689194 
lepeseinek 	 32420.9667687632 0.34553814818689194 
alapja 	 19945.56073492146 0.34553814818689194 
apenzugyi 	 24910.02392021563 0.34553814818689194 
stabilitas 	 26468.68538875938 0.34553814818689194 
fenntartasa 	 24910.02392021563 0.34553814818689194 
allapitottak 	 26468.68538875938 0.34553814818689194 
egyontetuenaz 	 32420.9667687632 0.34553814818689194 
rendkivuli 	 19429.17018074163 0.34553814818689194 
frakcioulesenek 	 32420.9667687632 0.34553814818689194 
resztvevoi 	 22713.213964485596 0.34553814818689194 
ules 	 23701.03215919524 0.34553814818689194 
utanszekeres 	 32420.9667687632 0.34553814818689194 
frakciovezeto 	 9061.277078453864 0.5892688608863497 
felszolalok 	 13234.34269437969 0.5892688608863497 
horngyula 	 26468.68538875938 0.34553814818689194 
medgyessy 	 18524.07115003659 0.34553814818689194 
peter 	 1870.937687558917 1.1123395330813486 
bekesi 	 11850.51607959762 0.5892688608863497 
egyetertettekabban 	 28665.495344489416 0.34553814818689194 
fenn 	 10577.276247970924 0.5892688608863497 
tartani 	 5690.205623555539 0.77040881074796 
penzugyi 	 6821.804823697139 0.5892688608863497 
stabilitast 	 24910.02392021563 0.34553814818689194 
megnem 	 28665.495344489416 0.34553814818689194 
elegseges 	 26468.68538875938 0.34553814818689194 
komplex 	 28665.495344489416 0.34553814818689194 
gazdasagpolitika 	 18122.55415690773 0.34553814818689194 
kialakitasahoz 	 32420.9667687632 0.34553814818689194 
szekeresnegy 	 32420.9667687632 0.34553814818689194 
pontban 	 32420.9667687632 0.34553814818689194 
foglalta 	 24910.02392021563 0.34553814818689194 
elhatarozott 	 28665.495344489416 0.34553814818689194 
lepeseket 	 22713.213964485596 0.34553814818689194 
szuksegesnektartjak 	 32420.9667687632 0.34553814818689194 
egyebek 	 21878.02558118151 0.34553814818689194 
mellett 	 2663.029089278567 1.0216515627586935 
egeszsegugy 	 24910.02392021563 0.34553814818689194 
nyugdijrendszer 	 22713.213964485596 0.34553814818689194 
akozoktatas 	 32420.9667687632 0.34553814818689194 
reformjat 	 28665.495344489416 0.34553814818689194 
rendszerek 	 28665.495344489416 0.34553814818689194 
igazsagosabbanmukodjenek 	 32420.9667687632 0.34553814818689194 
egyszerre 	 9714.585090370814 0.5892688608863497 
ervenyesulhessen 	 32420.9667687632 0.34553814818689194 
raszorultsag 	 28665.495344489416 0.34553814818689194 
aszolidaritas 	 32420.9667687632 0.34553814818689194 
elve 	 21154.552495941847 0.34553814818689194 
kamatcsokkentesnek 	 32420.9667687632 0.34553814818689194 
kellene 	 2167.5768600346655 1.1123395330813486 
osztonozniberuhazasra 	 32420.9667687632 0.34553814818689194 
vallalkozokat 	 28665.495344489416 0.34553814818689194 
megtakaritasra 	 32420.9667687632 0.34553814818689194 
allampolgarokat 	 26468.68538875938 0.34553814818689194 
adorendszerrol 	 32420.9667687632 0.34553814818689194 
szekeres 	 18957.742540211813 0.34553814818689194 
ado 	 17070.616870666618 0.34553814818689194 
mertekenekcsokkentese 	 32420.9667687632 0.34553814818689194 
nagysagat 	 32420.9667687632 0.34553814818689194 
tehatszelesiteni 	 32420.9667687632 0.34553814818689194 
adozok 	 28665.495344489416 0.34553814818689194 
koret 	 26468.68538875938 0.34553814818689194 
onkormanyzatokfeladatai 	 32420.9667687632 0.34553814818689194 
kozul 	 13476.888800737806 0.34553814818689194 
infrastruktura 	 32420.9667687632 0.34553814818689194 
fejleszteset 	 24910.02392021563 0.34553814818689194 
oktatas 	 17399.081071668064 0.34553814818689194 
akultura 	 32420.9667687632 0.34553814818689194 
tudomanyos 	 20516.404008755562 0.34553814818689194 
elet 	 7183.541366316971 0.5892688608863497 
mainal 	 28665.495344489416 0.34553814818689194 
nagyobb 	 4725.652653965494 0.77040881074796 
tamogatasat 	 21154.552495941847 0.34553814818689194 
lapinformaciok 	 26468.68538875938 0.34553814818689194 
ulesenegyetertettek 	 32420.9667687632 0.34553814818689194 
abban 	 13005.461160207993 0.34553814818689194 
stabilizacio 	 19945.56073492146 0.34553814818689194 
torekeny 	 28665.495344489416 0.34553814818689194 
ameggyozodesenek 	 32420.9667687632 0.34553814818689194 
adott 	 13476.888800737806 0.34553814818689194 
hangot 	 18122.55415690773 0.34553814818689194 
koltsegvetesi 	 16760.93258448178 0.34553814818689194 
szferaban 	 23701.03215919524 0.34553814818689194 
idennem 	 32420.9667687632 0.34553814818689194 
szazalekosnal 	 28665.495344489416 0.34553814818689194 
realbercsokkenes 	 26468.68538875938 0.34553814818689194 
medgyessypeter 	 32420.9667687632 0.34553814818689194 
allamhaztartas 	 21878.02558118151 0.34553814818689194 
reformja 	 32420.9667687632 0.34553814818689194 
ujabbmegszorito 	 32420.9667687632 0.34553814818689194 
csomagra 	 32420.9667687632 0.34553814818689194 
volna 	 4190.596590010924 0.77040881074796 
egyiket 	 28665.495344489416 0.34553814818689194 
felejtsuk 	 28665.495344489416 0.34553814818689194 
masikat 	 28665.495344489416 0.34553814818689194 
beszamol 	 24910.02392021563 0.34553814818689194 
nema 	 24910.02392021563 0.34553814818689194 
tuntetesrol 	 32420.9667687632 0.34553814818689194 
amelyetmarcius 	 32420.9667687632 0.34553814818689194 
tartottak 	 18122.55415690773 0.34553814818689194 
szatymazi 	 23701.03215919524 0.34553814818689194 
templomgyalazas 	 28665.495344489416 0.34553814818689194 
kozli 	 9714.585090370814 0.5892688608863497 
lap 	 4854.707542917247 0.77040881074796 
gyulai 	 26468.68538875938 0.34553814818689194 
endreszeged 	 32420.9667687632 0.34553814818689194 
csanad 	 28665.495344489416 0.34553814818689194 
megyei 	 17399.081071668064 0.34553814818689194 
puspok 	 19429.17018074163 0.34553814818689194 
nyilatkozatat 	 26468.68538875938 0.34553814818689194 
tobbek 	 16760.93258448178 0.34553814818689194 
kozotthangsulyozza 	 32420.9667687632 0.34553814818689194 
megbocsat 	 14332.747672244708 0.5892688608863497 
megbanjabunet 	 32420.9667687632 0.34553814818689194 
legyen 	 6996.639677458819 0.5892688608863497 
fajdalom 	 14332.747672244708 0.5892688608863497 
harag 	 14332.747672244708 0.5892688608863497 
szivunkben 	 16210.4833843816 0.5892688608863497 
vegyeeszre 	 32420.9667687632 0.34553814818689194 
mindenki 	 7716.4295534295325 0.5892688608863497 
akinek 	 7836.849378233922 0.5892688608863497 
valamit 	 9262.035575018295 0.5892688608863497 
tennie 	 11850.51607959762 0.5892688608863497 
ebbena 	 32420.9667687632 0.34553814818689194 
dologban 	 12455.011960107815 0.5892688608863497 
korulottunk 	 12455.011960107815 0.5892688608863497 
turhetetlen 	 10806.988922921066 0.77040881074796 
tiltakozik 	 10577.276247970924 0.5892688608863497 
templom 	 10577.276247970924 0.5892688608863497 
gyalazasok 	 32420.9667687632 0.34553814818689194 
kozirok 	 32420.9667687632 0.34553814818689194 
kozossege 	 24910.02392021563 0.34553814818689194 
holocaust 	 18122.55415690773 0.34553814818689194 
aldozataira 	 32420.9667687632 0.34553814818689194 
elhurcolt 	 32420.9667687632 0.34553814818689194 
meggyilkolt 	 32420.9667687632 0.34553814818689194 
zsidokra 	 28665.495344489416 0.34553814818689194 
amasodik 	 32420.9667687632 0.34553814818689194 
vilaghaboru 	 19429.17018074163 0.34553814818689194 
varos 	 21878.02558118151 0.34553814818689194 
hataraban 	 28665.495344489416 0.34553814818689194 
felallitott 	 28665.495344489416 0.34553814818689194 
gazkamrakborzalmaira 	 32420.9667687632 0.34553814818689194 
emlekeztek 	 32420.9667687632 0.34553814818689194 
koszegen 	 32420.9667687632 0.34553814818689194 
tobb 	 1738.6103967005586 1.1876411088845062 
zsidot 	 26468.68538875938 0.34553814818689194 
gyujtottek 	 32420.9667687632 0.34553814818689194 
itt 	 3892.46256086176 0.77040881074796 
majd 	 6085.136388451955 0.5892688608863497 
hajtottak 	 26468.68538875938 0.34553814818689194 
oket 	 3289.5227429033885 0.9103247172016478 
nemetorszagikoncentracios 	 32420.9667687632 0.34553814818689194 
taborokba 	 32420.9667687632 0.34553814818689194 
marciusaban 	 28665.495344489416 0.34553814818689194 
munkaszolgalatost 	 32420.9667687632 0.34553814818689194 
oltek 	 24910.02392021563 0.34553814818689194 
egykori 	 8699.540535834032 0.5892688608863497 
teglagyarban 	 32420.9667687632 0.34553814818689194 
deszkakbolacsolt 	 32420.9667687632 0.34553814818689194 
hevenyeszett 	 32420.9667687632 0.34553814818689194 
gazkamrakban 	 32420.9667687632 0.34553814818689194 
megemlekezesen 	 32420.9667687632 0.34553814818689194 
beszedetmondott 	 32420.9667687632 0.34553814818689194 
muvelodesi 	 18524.07115003659 0.34553814818689194 
lazarovics 	 16210.4833843816 0.5892688608863497 
amagyar 	 18524.07115003659 0.34553814818689194 
zsido 	 7601.135557969014 0.5892688608863497 
hitkozsegek 	 28665.495344489416 0.34553814818689194 
neveben 	 8874.37538959571 0.5892688608863497 
antiszemita 	 21154.552495941847 0.34553814818689194 
nezetek 	 16210.4833843816 0.5892688608863497 
ujra 	 15202.271115938029 0.34553814818689194 
eledesere 	 32420.9667687632 0.34553814818689194 
figyelmeztetett 	 26468.68538875938 0.34553814818689194 
ovott 	 32420.9667687632 0.34553814818689194 
szelsoseges 	 6040.851385635909 0.77040881074796 
megnyilvanulasoktol 	 32420.9667687632 0.34553814818689194 
erthetetlennek 	 26468.68538875938 0.34553814818689194 
nevetsegesnek 	 28665.495344489416 0.34553814818689194 
szabo 	 1462.0101079570616 1.305476124052634 
albert 	 6040.851385635909 0.77040881074796 
tarsaifelmenteset 	 32420.9667687632 0.34553814818689194 
udvozolte 	 24910.02392021563 0.34553814818689194 
ugyanakkor 	 14176.957961896482 0.34553814818689194 
koztarsasagi 	 16190.089310647674 0.34553814818689194 
elnok 	 3410.9024118485695 0.9103247172016478 
altalbenyujtott 	 32420.9667687632 0.34553814818689194 
altal 	 2514.3579540065543 1.0216515627586935 
elfogadott 	 17748.75077919142 0.34553814818689194 
marbuntetheto 	 32420.9667687632 0.34553814818689194 
kozosseg 	 18957.742540211813 0.34553814818689194 
elleni 	 7282.061314375871 0.5892688608863497 
izgatas 	 23701.03215919524 0.34553814818689194 
fasiszta 	 10258.202004377781 0.5892688608863497 
terjesztese 	 14332.747672244708 0.5892688608863497 
valaki 	 6907.812047431337 0.5892688608863497 
ramondja 	 32420.9667687632 0.34553814818689194 
nezeteinek 	 32420.9667687632 0.34553814818689194 
buntetendo 	 26468.68538875938 0.34553814818689194 
pa'rtoskoda 	 20516.404008755562 0.34553814818689194 
tartotta 	 19945.56073492146 0.34553814818689194 
utolso 	 14768.59972576281 0.34553814818689194 
uleset 	 13234.34269437969 0.5892688608863497 
elnoksege 	 18122.55415690773 0.34553814818689194 
vegitisztujito 	 32420.9667687632 0.34553814818689194 
kongresszus 	 21878.02558118151 0.34553814818689194 
kozzetettek 	 32420.9667687632 0.34553814818689194 
kongresszuskulonbozo 	 32420.9667687632 0.34553814818689194 
dokumentumait 	 32420.9667687632 0.34553814818689194 
elnoksegi 	 9714.585090370814 0.5892688608863497 
beszamolot 	 26468.68538875938 0.34553814818689194 
azalapszabaly 	 32420.9667687632 0.34553814818689194 
