term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 494.97146572733635 1.6740135325543244 
jovedelemtol 	 22415.825307454215 0.46398663080615904 
fuggoen 	 17222.766630699105 0.46398663080615904 
jar 	 11193.812210720966 0.46398663080615904 
agyes 	 22415.825307454215 0.46398663080615904 
gyed 	 17222.766630699105 0.46398663080615904 
igenylest 	 22415.825307454215 0.46398663080615904 
egeszsegbiztositasi 	 14626.23729232155 0.46398663080615904 
penztaraknakes 	 22415.825307454215 0.46398663080615904 
munkahelyi 	 19819.295969076662 0.46398663080615904 
kifizetohelyeknek 	 22415.825307454215 0.46398663080615904 
telepulesionkormanyzatoknak 	 22415.825307454215 0.46398663080615904 
kell 	 647.2703782588244 1.5940682000318813 
benyujtani 	 19819.295969076662 0.46398663080615904 
szeretne 	 12271.469254125335 0.46398663080615904 
lezarni 	 7471.941769151406 0.9508009589213122 
botranyt 	 8193.435443738039 0.7532291368875705 
amit 	 4207.257458682359 0.7532291368875705 
kezdemenyezett 	 6100.141224701159 0.9508009589213122 
csakhogy 	 11802.608120619629 0.46398663080615904 
kijelenti 	 17222.766630699105 0.46398663080615904 
hazudtam 	 22415.825307454215 0.46398663080615904 
avval 	 13790.34154909852 0.46398663080615904 
miniszterelnoksegetkell 	 22415.825307454215 0.46398663080615904 
lehet 	 2804.8383057882397 0.9508009589213122 
gyula 	 4394.713776559587 0.7532291368875705 
miniszterelnok 	 9801.935128324885 0.46398663080615904 
orszaggyules 	 2589.4791168744837 1.094321030960859 
hetfoiulesenek 	 22415.825307454215 0.46398663080615904 
kezdeten 	 17222.766630699105 0.46398663080615904 
napirend 	 12529.916550715458 0.46398663080615904 
elotti 	 12029.707953943995 0.46398663080615904 
felszolalasban 	 22415.825307454215 0.46398663080615904 
apolitikai 	 15126.445889093013 0.46398663080615904 
vitat 	 13790.34154909852 0.46398663080615904 
amelyet 	 4966.69360616895 0.7532291368875705 
kijelentese 	 19819.295969076662 0.46398663080615904 
kavart 	 22415.825307454215 0.46398663080615904 
elozo 	 9933.3872123379 0.46398663080615904 
kormany600 	 22415.825307454215 0.46398663080615904 
milliardos 	 14185.022040752738 0.46398663080615904 
kotelezettsegvallalast 	 17222.766630699105 0.46398663080615904 
hagyott 	 14626.23729232155 0.46398663080615904 
mostanira 	 22415.825307454215 0.46398663080615904 
kadar 	 5794.246351187591 0.7532291368875705 
belaval 	 9909.647984538331 0.7532291368875705 
mdf 	 1534.3464637070126 1.2888716957295347 
orszaggyulesi 	 11011.044255742272 0.46398663080615904 
kepviselojevel 	 18300.423674103477 0.46398663080615904 
akoltsegvetesi 	 17222.766630699105 0.46398663080615904 
bizottsag 	 5505.522127871136 0.7532291368875705 
elnokevel 	 16386.870887476078 0.46398663080615904 
keszitett 	 11802.608120619629 0.46398663080615904 
interjut 	 6716.65480777576 0.7532291368875705 
aki 	 2081.5924185165327 1.094321030960859 
hangsulyozza 	 15126.445889093013 0.46398663080615904 
ismeri 	 15703.894335725921 0.46398663080615904 
valosagot 	 15703.894335725921 0.46398663080615904 
jol 	 3224.979971915927 0.9508009589213122 
tudja 	 9552.109239452857 0.46398663080615904 
egyetlen 	 9097.491469114872 0.46398663080615904 
tudugy 	 22415.825307454215 0.46398663080615904 
tiz 	 11802.608120619629 0.46398663080615904 
szazmilliard 	 22415.825307454215 0.46398663080615904 
forintos 	 5596.906105360483 0.7532291368875705 
kotelezettseget 	 15126.445889093013 0.46398663080615904 
vallalni 	 16386.870887476078 0.46398663080615904 
hogyaz 	 7563.222944546506 0.7532291368875705 
szinte 	 9933.3872123379 0.46398663080615904 
azonnal 	 5692.978445748365 0.7532291368875705 
kozkincs 	 22415.825307454215 0.46398663080615904 
budapesten 	 11385.95689149673 0.46398663080615904 
tul 	 5255.4178294854055 0.7532291368875705 
ildomostehat 	 22415.825307454215 0.46398663080615904 
husz 	 13433.30961555152 0.46398663080615904 
honap 	 12807.525014403298 0.46398663080615904 
eloallni 	 22415.825307454215 0.46398663080615904 
milliard 	 2358.29465389161 1.094321030960859 
forintoskotelezettsegvallalasrol 	 22415.825307454215 0.46398663080615904 
tudtunk 	 18300.423674103477 0.46398663080615904 
hiaba 	 6403.762507201649 0.7532291368875705 
neztek 	 22415.825307454215 0.46398663080615904 
eskormanyhatarozatainkat 	 22415.825307454215 0.46398663080615904 
azokban 	 16386.870887476078 0.46398663080615904 
semmi 	 4776.054619726428 0.7532291368875705 
olyat 	 17222.766630699105 0.46398663080615904 
talalhattak 	 22415.825307454215 0.46398663080615904 
amirol 	 14626.23729232155 0.46398663080615904 
nemlett 	 19819.295969076662 0.46398663080615904 
volna 	 2897.3744603508535 0.9508009589213122 
kormanynak 	 11011.044255742272 0.46398663080615904 
tudomasa 	 17222.766630699105 0.46398663080615904 
orszagkep 	 19819.295969076662 0.46398663080615904 
vedelmebenkulonosen 	 22415.825307454215 0.46398663080615904 
elgondolkodtato 	 18300.423674103477 0.46398663080615904 
micsoda 	 14185.022040752738 0.46398663080615904 
dolog 	 10357.916467497935 0.46398663080615904 
kormanyzatiapparatus 	 22415.825307454215 0.46398663080615904 
tud 	 9933.3872123379 0.46398663080615904 
ekkora 	 14626.23729232155 0.46398663080615904 
kotelezettsegvallalasrol 	 18300.423674103477 0.46398663080615904 
hogyanmukodik 	 22415.825307454215 0.46398663080615904 
ott 	 4603.039391121038 0.7532291368875705 
koltsegvetes 	 5335.13198729181 0.7532291368875705 
koltsegvetesibizottsaga 	 22415.825307454215 0.46398663080615904 
fontossagat 	 19819.295969076662 0.46398663080615904 
ahogy 	 10069.620407401999 0.46398663080615904 
keddi 	 13433.30961555152 0.46398663080615904 
parlamenti 	 4603.039391121038 0.7532291368875705 
vita 	 5901.304060309814 0.7532291368875705 
istanusitotta 	 22415.825307454215 0.46398663080615904 
haz 	 12271.469254125335 0.46398663080615904 
elnokenek 	 14185.022040752738 0.46398663080615904 
sikerult 	 5105.497838012872 0.7532291368875705 
felismernie 	 22415.825307454215 0.46398663080615904 
bela 	 4966.69360616895 0.7532291368875705 
emlekeztet 	 13433.30961555152 0.46398663080615904 
uzleti 	 12529.916550715458 0.46398663080615904 
korok 	 14185.022040752738 0.46398663080615904 
oda 	 5794.246351187591 0.7532291368875705 
figyeltek 	 19819.295969076662 0.46398663080615904 
akormanyfo 	 17222.766630699105 0.46398663080615904 
kijelentesere 	 19819.295969076662 0.46398663080615904 
szavahihetosege 	 22415.825307454215 0.46398663080615904 
ota 	 9674.93991574778 0.46398663080615904 
nullafole 	 22415.825307454215 0.46398663080615904 
sohasem 	 12807.525014403298 0.46398663080615904 
emelkedett 	 7563.222944546506 0.7532291368875705 
mostanra 	 9909.647984538331 0.7532291368875705 
elmebeteg 	 22415.825307454215 0.46398663080615904 
barki 	 12029.707953943995 0.46398663080615904 
szavatis 	 22415.825307454215 0.46398663080615904 
elhiszi 	 18300.423674103477 0.46398663080615904 
bunozonek 	 22415.825307454215 0.46398663080615904 
torgyan 	 1479.702352499705 1.357843175354918 
feljelentette 	 22415.825307454215 0.46398663080615904 
aljas 	 5042.148629697671 0.9508009589213122 
ragalmazoit 	 22415.825307454215 0.46398663080615904 
jozsef 	 2222.3317016722376 1.094321030960859 
fkgp 	 2013.9240814803998 1.203301518865822 
elnoke 	 1777.86536133779 1.203301518865822 
megtette 	 17222.766630699105 0.46398663080615904 
feljelenteset 	 22415.825307454215 0.46398663080615904 
vitanyi 	 16386.870887476078 0.46398663080615904 
ivan 	 9206.078782242075 0.46398663080615904 
toller 	 15703.894335725921 0.46398663080615904 
laszlo 	 1331.1297117429685 1.357843175354918 
mszp 	 3032.497156371624 0.9508009589213122 
szajer 	 14185.022040752738 0.46398663080615904 
fidesz 	 2358.29465389161 1.094321030960859 
kepviselok 	 10670.26397458362 0.46398663080615904 
valamintmelykuti 	 22415.825307454215 0.46398663080615904 
ilona 	 16386.870887476078 0.46398663080615904 
nap 	 11385.95689149673 0.46398663080615904 
munkatarsa 	 19819.295969076662 0.46398663080615904 
ellen 	 1432.8804787239017 1.2888716957295347 
indokbol 	 19819.295969076662 0.46398663080615904 
nagynyilvanossag 	 22415.825307454215 0.46398663080615904 
elkovetett 	 12807.525014403298 0.46398663080615904 
ragalmazas 	 18300.423674103477 0.46398663080615904 
miatt 	 2173.03084526314 1.094321030960859 
elnoketegnapi 	 19819.295969076662 0.46398663080615904 
kozolte 	 9552.109239452857 0.46398663080615904 
polgari 	 2846.4892228741824 1.094321030960859 
pert 	 18300.423674103477 0.46398663080615904 
inditott 	 12807.525014403298 0.46398663080615904 
azemlitett 	 22415.825307454215 0.46398663080615904 
szemelyek 	 7092.511020376369 0.7532291368875705 
mivel 	 2963.108935562984 0.9508009589213122 
felo 	 16386.870887476078 0.46398663080615904 
nemfuggeszti 	 22415.825307454215 0.46398663080615904 
politikusok 	 12529.916550715458 0.46398663080615904 
mentelmi 	 17222.766630699105 0.46398663080615904 
jogat 	 15703.894335725921 0.46398663080615904 
feljelentesre 	 22415.825307454215 0.46398663080615904 
fkgpmarcius 	 19819.295969076662 0.46398663080615904 
tuntetese 	 22415.825307454215 0.46398663080615904 
kapcsan 	 11011.044255742272 0.46398663080615904 
kirobbant 	 18300.423674103477 0.46398663080615904 
kerultsor 	 22415.825307454215 0.46398663080615904 
ismert 	 11385.95689149673 0.46398663080615904 
elesen 	 15703.894335725921 0.46398663080615904 
biralta 	 14626.23729232155 0.46398663080615904 
jozsefunnepi 	 22415.825307454215 0.46398663080615904 
beszedenek 	 19819.295969076662 0.46398663080615904 
hangvetelet 	 22415.825307454215 0.46398663080615904 
kisgazdak 	 12271.469254125335 0.46398663080615904 
valaszulbejelentette 	 22415.825307454215 0.46398663080615904 
feljelenti 	 22415.825307454215 0.46398663080615904 
kepviselotarsait 	 19819.295969076662 0.46398663080615904 
kifejezesekettulajdonitottak 	 22415.825307454215 0.46398663080615904 
neki 	 10510.835658970811 0.46398663080615904 
melyeket 	 7851.947167862961 0.7532291368875705 
mondott 	 11011.044255742272 0.46398663080615904 
bejelentette 	 10836.780277173964 0.46398663080615904 
aztis 	 18300.423674103477 0.46398663080615904 
partja 	 6716.65480777576 0.7532291368875705 
felsooktatasi 	 13790.34154909852 0.46398663080615904 
rendelkezeseinekalkotmanyossagi 	 22415.825307454215 0.46398663080615904 
felulvizsgalatat 	 18300.423674103477 0.46398663080615904 
keri 	 6895.17077454926 0.7532291368875705 
alkotmanybirosagtol 	 22415.825307454215 0.46398663080615904 
mert 	 934.9461019294132 1.462170122338448 
szamos 	 5901.304060309814 0.7532291368875705 
pontja 	 17222.766630699105 0.46398663080615904 
ellentetben 	 6716.65480777576 0.7532291368875705 
ensz 	 14185.022040752738 0.46398663080615904 
altal 	 4346.06169052628 0.7532291368875705 
elfogadottkulturalis 	 22415.825307454215 0.46398663080615904 
oktatasi 	 12029.707953943995 0.46398663080615904 
jogok 	 12271.469254125335 0.46398663080615904 
egyezsegokmanyaval 	 22415.825307454215 0.46398663080615904 
amelykimondja 	 22415.825307454215 0.46398663080615904 
mindenki 	 3556.7546581945403 0.9508009589213122 
szamara 	 8991.963363997627 0.46398663080615904 
egyenlo 	 16386.870887476078 0.46398663080615904 
felteteleket 	 14185.022040752738 0.46398663080615904 
biztositani 	 13790.34154909852 0.46398663080615904 
afelsooktatasban 	 22415.825307454215 0.46398663080615904 
valo 	 2173.03084526314 1.094321030960859 
reszvetelhez 	 22415.825307454215 0.46398663080615904 
altal1976 	 22415.825307454215 0.46398663080615904 
ratifikalt 	 17222.766630699105 0.46398663080615904 
dokumentum 	 12807.525014403298 0.46398663080615904 
emellett 	 13790.34154909852 0.46398663080615904 
ingyenes 	 15703.894335725921 0.46398663080615904 
oktatas 	 12029.707953943995 0.46398663080615904 
fokozatosbevezeteset 	 22415.825307454215 0.46398663080615904 
eloirja 	 19819.295969076662 0.46398663080615904 
mondotta 	 12529.916550715458 0.46398663080615904 
ragalmazo 	 17222.766630699105 0.46398663080615904 
kozvelemenyhamisito 	 18300.423674103477 0.46398663080615904 
intezeteket 	 19819.295969076662 0.46398663080615904 
kellenefeljelenteni 	 22415.825307454215 0.46398663080615904 
tendenciozus 	 22415.825307454215 0.46398663080615904 
hazudozasaikert 	 22415.825307454215 0.46398663080615904 
median 	 9150.211837051738 0.7532291368875705 
kozvelemeny 	 11385.95689149673 0.46398663080615904 
kutatointezet 	 19819.295969076662 0.46398663080615904 
amelyszerint 	 19819.295969076662 0.46398663080615904 
romlott 	 7851.947167862961 0.7532291368875705 
megitelese 	 15703.894335725921 0.46398663080615904 
kozvelemenyben 	 22415.825307454215 0.46398663080615904 
amarcius 	 22415.825307454215 0.46398663080615904 
eloestejen 	 19819.295969076662 0.46398663080615904 
elmondott 	 16386.870887476078 0.46398663080615904 
beszede 	 19819.295969076662 0.46398663080615904 
kerdezettek 	 15703.894335725921 0.46398663080615904 
szazalekanak 	 17222.766630699105 0.46398663080615904 
velemenye 	 5794.246351187591 0.7532291368875705 
elnokerol 	 22415.825307454215 0.46398663080615904 
szazaleknakvaltozatlan 	 22415.825307454215 0.46398663080615904 
maradt 	 10210.995676025745 0.46398663080615904 
szazaleknak 	 18300.423674103477 0.46398663080615904 
javult 	 14626.23729232155 0.46398663080615904 
lap 	 10069.620407401999 0.46398663080615904 
megemliti 	 18300.423674103477 0.46398663080615904 
heti 	 10670.26397458362 0.46398663080615904 
hvg 	 11011.044255742272 0.46398663080615904 
ben 	 1373.3751564660683 1.2888716957295347 
kozzetett 	 15126.445889093013 0.46398663080615904 
felmeres 	 15703.894335725921 0.46398663080615904 
jelentosenvisszaesett 	 22415.825307454215 0.46398663080615904 
nepszerusege 	 15703.894335725921 0.46398663080615904 
ami 	 2804.8383057882397 0.9508009589213122 
egyben 	 13433.30961555152 0.46398663080615904 
jelenti 	 10210.995676025745 0.46398663080615904 
azmszp 	 14626.23729232155 0.46398663080615904 
biztosan 	 13790.34154909852 0.46398663080615904 
vezet 	 6264.958275357729 0.7532291368875705 
organum 	 19819.295969076662 0.46398663080615904 
kozol 	 15126.445889093013 0.46398663080615904 
reszletes 	 17222.766630699105 0.46398663080615904 
adatokat 	 13790.34154909852 0.46398663080615904 
liberalisok 	 7092.511020376369 0.7532291368875705 
egyszer 	 9552.109239452857 0.46398663080615904 
tullihegtek 	 22415.825307454215 0.46398663080615904 
sajtojuksegitsegevel 	 22415.825307454215 0.46398663080615904 
felpumpaltak 	 22415.825307454215 0.46398663080615904 
valasztasi 	 10670.26397458362 0.46398663080615904 
gyozelemre 	 22415.825307454215 0.46398663080615904 
csakhogyhorn 	 22415.825307454215 0.46398663080615904 
tulgyozte 	 22415.825307454215 0.46398663080615904 
magat 	 9097.491469114872 0.46398663080615904 
abszolut 	 14626.23729232155 0.46398663080615904 
tobbsegre 	 22415.825307454215 0.46398663080615904 
hogymost 	 22415.825307454215 0.46398663080615904 
eszrevettek 	 22415.825307454215 0.46398663080615904 
torgyannak 	 9909.647984538331 0.7532291368875705 
adott 	 3105.96932740026 0.9508009589213122 
media 	 1081.2734953803504 0.9508009589213122 
segitseg 	 15703.894335725921 0.46398663080615904 
sincs 	 10670.26397458362 0.46398663080615904 
szuksege 	 13107.364997348368 0.46398663080615904 
koaliciora 	 9909.647984538331 0.7532291368875705 
miota 	 17222.766630699105 0.46398663080615904 
vegen 	 5178.958233748967 0.7532291368875705 
nyilvanosan 	 15703.894335725921 0.46398663080615904 
kijelentette 	 10069.620407401999 0.46398663080615904 
lepszdsz 	 22415.825307454215 0.46398663080615904 
liberalis 	 1986.6774424675805 1.203301518865822 
mediagepezet 	 19819.295969076662 0.46398663080615904 
megprobalja 	 17222.766630699105 0.46398663080615904 
fureszelni 	 22415.825307454215 0.46398663080615904 
torgyant 	 18300.423674103477 0.46398663080615904 
eredmenye 	 7092.511020376369 0.7532291368875705 
marradikalizalodott 	 22415.825307454215 0.46398663080615904 
legnagyobb 	 9317.90798220078 0.46398663080615904 
tabora 	 18300.423674103477 0.46398663080615904 
atpartol 	 22415.825307454215 0.46398663080615904 
miephez 	 22415.825307454215 0.46398663080615904 
lep 	 14626.23729232155 0.46398663080615904 
szovetsegre 	 9909.647984538331 0.7532291368875705 
szakszervezetekkel 	 11207.912653727108 0.7532291368875705 
kivan 	 11385.95689149673 0.46398663080615904 
lepni 	 18300.423674103477 0.46398663080615904 
mertallaspontja 	 22415.825307454215 0.46398663080615904 
erdekvedelmi 	 15703.894335725921 0.46398663080615904 
szervezeteket 	 17222.766630699105 0.46398663080615904 
kampanyszempontjabol 	 22415.825307454215 0.46398663080615904 
kihasznalni 	 22415.825307454215 0.46398663080615904 
pokorni 	 15703.894335725921 0.46398663080615904 
zoltan 	 11802.608120619629 0.46398663080615904 
alelnoke 	 10836.780277173964 0.46398663080615904 
autonom 	 18300.423674103477 0.46398663080615904 
szakszervezetekszovetsegenek 	 22415.825307454215 0.46398663080615904 
megbeszelest 	 15703.894335725921 0.46398663080615904 
kovetoen 	 3862.830900791728 0.9508009589213122 
fideszszamara 	 22415.825307454215 0.46398663080615904 
fontosak 	 18300.423674103477 0.46398663080615904 
munkavallalok 	 15126.445889093013 0.46398663080615904 
munkaadok 	 19819.295969076662 0.46398663080615904 
amunka 	 22415.825307454215 0.46398663080615904 
vilaganak 	 22415.825307454215 0.46398663080615904 
polusat 	 22415.825307454215 0.46398663080615904 
jelentik 	 8611.383315349553 0.7532291368875705 
politikus 	 5418.390138586982 0.7532291368875705 
borsik 	 22415.825307454215 0.46398663080615904 
janos 	 4900.967564162443 0.7532291368875705 
aszsz 	 22415.825307454215 0.46398663080615904 
tarselnoke 	 9909.647984538331 0.7532291368875705 
talalkozot 	 16386.870887476078 0.46398663080615904 
indokolta 	 7092.511020376369 0.7532291368875705 
amunkaugyi 	 22415.825307454215 0.46398663080615904 
kapcsolatok 	 13107.364997348368 0.46398663080615904 
rendezettsege 	 22415.825307454215 0.46398663080615904 
hatekony 	 14626.23729232155 0.46398663080615904 
politikanelkul 	 22415.825307454215 0.46398663080615904 
teljesedik 	 19819.295969076662 0.46398663080615904 
botranyos 	 16386.870887476078 0.46398663080615904 
onkormanyzati 	 12529.916550715458 0.46398663080615904 
allapotok 	 19819.295969076662 0.46398663080615904 
jogellenesnek 	 22415.825307454215 0.46398663080615904 
tartja 	 9206.078782242075 0.46398663080615904 
apv 	 6553.682498674184 0.7532291368875705 
aramszolgaltatokreszvenyeinek 	 22415.825307454215 0.46398663080615904 
szazalekat 	 6403.762507201649 0.7532291368875705 
julius 	 11588.492702375182 0.46398663080615904 
allapot 	 14185.022040752738 0.46398663080615904 
szerintkivanja 	 22415.825307454215 0.46398663080615904 
atadni 	 22415.825307454215 0.46398663080615904 
onkormanyzatoknak 	 19819.295969076662 0.46398663080615904 
petroczki 	 19819.295969076662 0.46398663080615904 
ferenc 	 11385.95689149673 0.46398663080615904 
elnoksegitag 	 22415.825307454215 0.46398663080615904 
szerdai 	 15703.894335725921 0.46398663080615904 
politikusemlekeztetett 	 22415.825307454215 0.46398663080615904 
arra 	 8504.78434557988 0.46398663080615904 
emlitett 	 10670.26397458362 0.46398663080615904 
idopontban 	 22415.825307454215 0.46398663080615904 
cegek 	 12807.525014403298 0.46398663080615904 
reszvenyeinekkevesebb 	 22415.825307454215 0.46398663080615904 
tulajdonaban 	 17222.766630699105 0.46398663080615904 
vagyis 	 9552.109239452857 0.46398663080615904 
azonkormanyzatok 	 19819.295969076662 0.46398663080615904 
eloirt 	 17222.766630699105 0.46398663080615904 
helyett 	 9206.078782242075 0.46398663080615904 
allamitulajdonresz 	 22415.825307454215 0.46398663080615904 
kapnak 	 7563.222944546506 0.7532291368875705 
veli 	 6264.958275357729 0.7532291368875705 
apvrt 	 19819.295969076662 0.46398663080615904 
magatartasa 	 14185.022040752738 0.46398663080615904 
jogellenes 	 22415.825307454215 0.46398663080615904 
tajekoztatni 	 22415.825307454215 0.46398663080615904 
azonkormanyzatokat 	 22415.825307454215 0.46398663080615904 
penzugyi 	 4716.58930778322 0.7532291368875705 
belugyi 	 18300.423674103477 0.46398663080615904 
tarca 	 6135.734627062668 0.7532291368875705 
illetekeseit 	 22415.825307454215 0.46398663080615904 
anyirbatori 	 19819.295969076662 0.46398663080615904 
polgarmester 	 6403.762507201649 0.7532291368875705 
visszautalt 	 22415.825307454215 0.46398663080615904 
altala 	 12529.916550715458 0.46398663080615904 
mult 	 4900.967564162443 0.7532291368875705 
felvetettvisszaelesekre 	 22415.825307454215 0.46398663080615904 
soran 	 3503.6118863236043 0.9508009589213122 
polgarok 	 16386.870887476078 0.46398663080615904 
jogtalanul 	 18300.423674103477 0.46398663080615904 
szerzik 	 22415.825307454215 0.46398663080615904 
haromgyerekre 	 22415.825307454215 0.46398663080615904 
jaro 	 14185.022040752738 0.46398663080615904 
ezer 	 1934.9879831495562 1.203301518865822 
lakasepitesi 	 19819.295969076662 0.46398663080615904 
tamogatast 	 6135.734627062668 0.7532291368875705 
amodszer 	 22415.825307454215 0.46398663080615904 
lenyege 	 15126.445889093013 0.46398663080615904 
csalad 	 12807.525014403298 0.46398663080615904 
felepiti 	 22415.825307454215 0.46398663080615904 
hazat 	 6716.65480777576 0.7532291368875705 
majd 	 2804.8383057882397 0.9508009589213122 
bontatjaaz 	 22415.825307454215 0.46398663080615904 
ingatlant 	 22415.825307454215 0.46398663080615904 
hasznon 	 19819.295969076662 0.46398663080615904 
csaladok 	 13107.364997348368 0.46398663080615904 
osztoznak 	 19819.295969076662 0.46398663080615904 
vallalkozoval 	 22415.825307454215 0.46398663080615904 
csaknyirbatorban 	 22415.825307454215 0.46398663080615904 
eddig 	 4900.967564162443 0.7532291368875705 
ilyen 	 1757.885510623835 1.203301518865822 
talaltak 	 15126.445889093013 0.46398663080615904 
teszilehetove 	 22415.825307454215 0.46398663080615904 
onkormanyzatok 	 12271.469254125335 0.46398663080615904 
megakadalyozzak 	 19819.295969076662 0.46398663080615904 
tamogatassalfelepult 	 22415.825307454215 0.46398663080615904 
hazak 	 16386.870887476078 0.46398663080615904 
lebontasat 	 22415.825307454215 0.46398663080615904 
ezert 	 1738.424676210512 1.203301518865822 
surgeti 	 18300.423674103477 0.46398663080615904 
lakasepitesszocialis 	 22415.825307454215 0.46398663080615904 
tamogatasi 	 17222.766630699105 0.46398663080615904 
rendszerenek 	 18300.423674103477 0.46398663080615904 
mielobbi 	 8611.383315349553 0.7532291368875705 
atalakitasat 	 17222.766630699105 0.46398663080615904 
mdnp 	 3403.665225341915 0.9508009589213122 
botranya 	 19819.295969076662 0.46398663080615904 
reformatus 	 3358.32740388788 1.094321030960859 
egyhaz 	 3201.8812536008245 1.094321030960859 
magyarorszagi 	 3144.39287185548 0.9508009589213122 
puspokei 	 22415.825307454215 0.46398663080615904 
gondnokai 	 22415.825307454215 0.46398663080615904 
tegnapdelelott 	 22415.825307454215 0.46398663080615904 
raday 	 19819.295969076662 0.46398663080615904 
utcai 	 15126.445889093013 0.46398663080615904 
puspoki 	 15703.894335725921 0.46398663080615904 
hivatalban 	 18300.423674103477 0.46398663080615904 
fogadtak 	 15126.445889093013 0.46398663080615904 
vezetoit 	 17222.766630699105 0.46398663080615904 
amegbeszeleseken 	 22415.825307454215 0.46398663080615904 
tobbek 	 11588.492702375182 0.46398663080615904 
egyhazak 	 7092.511020376369 0.7532291368875705 
koltsegvetesitamogatasanak 	 22415.825307454215 0.46398663080615904 
elfogadhatatlan 	 6895.17077454926 0.7532291368875705 
gyakorlatarol 	 22415.825307454215 0.46398663080615904 
koltsegekfedezetet 	 22415.825307454215 0.46398663080615904 
teljes 	 1516.248578185812 1.2888716957295347 
egeszeben 	 13107.364997348368 0.46398663080615904 
allampolgarokra 	 22415.825307454215 0.46398663080615904 
akarja 	 10836.780277173964 0.46398663080615904 
terhelni 	 22415.825307454215 0.46398663080615904 
azegyhazak 	 19819.295969076662 0.46398663080615904 
anyagi 	 11011.044255742272 0.46398663080615904 
ellehetetlenulesehez 	 22415.825307454215 0.46398663080615904 
tortenelmi 	 3267.3117094416284 0.9508009589213122 
egyhazakjelenleg 	 22415.825307454215 0.46398663080615904 
ezreleket 	 22415.825307454215 0.46398663080615904 
kapjak 	 12807.525014403298 0.46398663080615904 
mukodesuktamogatasaul 	 22415.825307454215 0.46398663080615904 
tovabba 	 12029.707953943995 0.46398663080615904 
hatranyosmegkulonboztetes 	 22415.825307454215 0.46398663080615904 
kozoktatast 	 19819.295969076662 0.46398663080615904 
vegzo 	 18300.423674103477 0.46398663080615904 
egyhazi 	 5901.304060309814 0.7532291368875705 
iskolakateri 	 22415.825307454215 0.46398663080615904 
kulonosen 	 12029.707953943995 0.46398663080615904 
szamottevo 	 18300.423674103477 0.46398663080615904 
felsooktatasban 	 18300.423674103477 0.46398663080615904 
ugyanazonszintu 	 22415.825307454215 0.46398663080615904 
allami 	 3068.6929274140252 0.9508009589213122 
intezmenyek 	 5794.246351187591 0.7532291368875705 
hallgato 	 16386.870887476078 0.46398663080615904 
evi 	 9801.935128324885 0.46398663080615904 
forintnormativ 	 22415.825307454215 0.46398663080615904 
ezerforintot 	 18300.423674103477 0.46398663080615904 
egyetertett 	 16386.870887476078 0.46398663080615904 
abban 	 4495.981681998814 0.7532291368875705 
szukseges 	 9801.935128324885 0.46398663080615904 
iden 	 5105.497838012872 0.7532291368875705 
hatalybalepo 	 22415.825307454215 0.46398663080615904 
mediatorveny 	 14626.23729232155 0.46398663080615904 
erdekeit 	 12529.916550715458 0.46398663080615904 
figyelembevevo 	 19819.295969076662 0.46398663080615904 
lemondta 	 18300.423674103477 0.46398663080615904 
szerdara 	 22415.825307454215 0.46398663080615904 
talalkozojat 	 18300.423674103477 0.46398663080615904 
hegeduslorant 	 19819.295969076662 0.46398663080615904 
zsinatanak 	 22415.825307454215 0.46398663080615904 
apuspok 	 19819.295969076662 0.46398663080615904 
dontest 	 14185.022040752738 0.46398663080615904 
nemreg 	 14626.23729232155 0.46398663080615904 
alakult 	 12029.707953943995 0.46398663080615904 
azegyhaz 	 19819.295969076662 0.46398663080615904 
tiltakozasa 	 19819.295969076662 0.46398663080615904 
ellenere 	 9552.109239452857 0.46398663080615904 
kedden 	 13790.34154909852 0.46398663080615904 
bekoltozott 	 19819.295969076662 0.46398663080615904 
elso 	 8692.12338105256 0.46398663080615904 
keruletiiskola 	 19819.295969076662 0.46398663080615904 
szam 	 12029.707953943995 0.46398663080615904 
alatti 	 13433.30961555152 0.46398663080615904 
epuletbe 	 19819.295969076662 0.46398663080615904 
noha 	 13433.30961555152 0.46398663080615904 
kapcsolatostargyalasok 	 22415.825307454215 0.46398663080615904 
fejezodtek 	 22415.825307454215 0.46398663080615904 
katona 	 13790.34154909852 0.46398663080615904 
tamas 	 10357.916467497935 0.46398663080615904 
polgarmesterkozolte 	 22415.825307454215 0.46398663080615904 
termeszetesen 	 5335.13198729181 0.7532291368875705 
tudnak 	 5505.522127871136 0.7532291368875705 
arrol 	 1777.86536133779 1.203301518865822 
egyhazbenyujtotta 	 22415.825307454215 0.46398663080615904 
igenyet 	 19819.295969076662 0.46398663080615904 
ingatlanra 	 19819.295969076662 0.46398663080615904 
illetekes 	 14626.23729232155 0.46398663080615904 
bizottsagameg 	 22415.825307454215 0.46398663080615904 
foglalkozott 	 17222.766630699105 0.46398663080615904 
uggyel 	 18300.423674103477 0.46398663080615904 
informaciojuk 	 19819.295969076662 0.46398663080615904 
termeszetben 	 22415.825307454215 0.46398663080615904 
vissza 	 9433.17861556644 0.46398663080615904 
epuletet 	 17222.766630699105 0.46398663080615904 
keszpenzeskarpotlasra 	 22415.825307454215 0.46398663080615904 
igenyt 	 14626.23729232155 0.46398663080615904 
onkormanyzatnakjoga 	 22415.825307454215 0.46398663080615904 
epulet 	 15703.894335725921 0.46398663080615904 
