term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 1478.043463861715 1.2646244102379318 
celjabol 	 17984.102767867877 0.39443992743913897 
letrehozott 	 19309.166393580777 0.39443992743913897 
szervezet 	 13119.924150275536 0.39443992743913897 
segitseget 	 19309.166393580777 0.39443992743913897 
amelynek 	 11896.095368909311 0.39443992743913897 
gulyas 	 27562.0105088452 0.39443992743913897 
kalman 	 17984.102767867877 0.39443992743913897 
erkezik 	 21176.738681526982 0.39443992743913897 
kozvetitsen 	 27562.0105088452 0.39443992743913897 
felek 	 17984.102767867877 0.39443992743913897 
belfold 	 12213.87653497821 0.39443992743913897 
sajnos 	 6881.833828427758 0.6589264118411085 
peldatlan 	 17984.102767867877 0.39443992743913897 
ujboli 	 22501.802307239886 0.39443992743913897 
arculkopese 	 27562.0105088452 0.39443992743913897 
diktatorikusan 	 27562.0105088452 0.39443992743913897 
intezi 	 27562.0105088452 0.39443992743913897 
egesz 	 5528.161139158178 0.6589264118411085 
orszag 	 1335.955695846506 1.3255478824776088 
sorsat 	 18599.148362296426 0.39443992743913897 
meghatarozo 	 18599.148362296426 0.39443992743913897 
csatlakozast 	 24369.37459518609 0.39443992743913897 
sorsdonto 	 24369.37459518609 0.39443992743913897 
intezkedesek 	 17984.102767867877 0.39443992743913897 
nyilvanossag 	 18599.148362296426 0.39443992743913897 
teljes 	 11186.07733762496 0.39443992743913897 
kizarasaval 	 27562.0105088452 0.39443992743913897 
nep 	 4017.415305309167 0.8485986086833873 
parlamenti 	 2829.89848311579 0.9912668645611008 
tudhatjak 	 27562.0105088452 0.39443992743913897 
miket 	 27562.0105088452 0.39443992743913897 
hazudott 	 20148.939484173734 0.39443992743913897 
nek 	 3965.36512296977 0.8485986086833873 
csutortoki 	 16956.303570514625 0.39443992743913897 
ulesen 	 12555.217854718254 0.39443992743913897 
jovahagyta 	 10588.369340763491 0.6589264118411085 
unio 	 15747.853768377361 0.39443992743913897 
kerdoivere 	 27562.0105088452 0.39443992743913897 
adando 	 27562.0105088452 0.39443992743913897 
valaszokat 	 21176.738681526982 0.39443992743913897 
felhatalmazta 	 24369.37459518609 0.39443992743913897 
kulugyminisztert 	 27562.0105088452 0.39443992743913897 
valaszok 	 21176.738681526982 0.39443992743913897 
atadasara 	 27562.0105088452 0.39443992743913897 
elemer 	 14791.466854208767 0.39443992743913897 
miniszterelnoki 	 8058.265239960835 0.6589264118411085 
hivatal 	 13999.924570804575 0.39443992743913897 
kozigazgatasi 	 16956.303570514625 0.39443992743913897 
kormanyulest 	 24369.37459518609 0.39443992743913897 
koveto 	 15406.512448637319 0.39443992743913897 
sajtotajekoztaton 	 7703.256224318659 0.6589264118411085 
eszerint 	 16956.303570514625 0.39443992743913897 
magyarorszag 	 2161.457731429093 1.1024774144655403 
megfelel 	 17984.102767867877 0.39443992743913897 
tagsag 	 17984.102767867877 0.39443992743913897 
felteteleinek 	 10588.369340763491 0.6589264118411085 
elso 	 3562.548522257349 0.8485986086833873 
olvasatban 	 24369.37459518609 0.39443992743913897 
modositasarol 	 20148.939484173734 0.39443992743913897 
szolo 	 11745.065444986614 0.39443992743913897 
dontest 	 17441.594105634573 0.39443992743913897 
ulesere 	 27562.0105088452 0.39443992743913897 
halasztotta 	 10588.369340763491 0.6589264118411085 
ezzel 	 2186.0245206411805 1.1024774144655403 
kapcsolatban 	 13538.940160691112 0.39443992743913897 
leszogezte 	 7124.479095987733 0.6589264118411085 
javaslat 	 8992.051383933938 0.6589264118411085 
azonos 	 15088.731282568418 0.39443992743913897 
potkoltsegvetesi 	 27562.0105088452 0.39443992743913897 
inditvannyal 	 27562.0105088452 0.39443992743913897 
mtv 	 13999.924570804575 0.39443992743913897 
reszvenytarsasagga 	 20148.939484173734 0.39443992743913897 
alakulaskor 	 27562.0105088452 0.39443992743913897 
fennallo 	 21176.738681526982 0.39443992743913897 
tartozasait 	 27562.0105088452 0.39443992743913897 
apv 	 16116.53047992167 0.39443992743913897 
fedezne 	 27562.0105088452 0.39443992743913897 
ezert 	 3562.548522257349 0.8485986086833873 
reszesedne 	 27562.0105088452 0.39443992743913897 
ket 	 950.6634154186507 1.4598074596107125 
intezmeny 	 15747.853768377361 0.39443992743913897 
ingatlanvagyonabol 	 27562.0105088452 0.39443992743913897 
utan 	 3485.7658565350525 0.8485986086833873 
befolyo 	 27562.0105088452 0.39443992743913897 
elofizetesi 	 27562.0105088452 0.39443992743913897 
dijakbol 	 27562.0105088452 0.39443992743913897 
kapna 	 21176.738681526982 0.39443992743913897 
duna 	 7544.365641284209 0.6589264118411085 
maradekot 	 27562.0105088452 0.39443992743913897 
egyharmad 	 22501.802307239886 0.39443992743913897 
ketharmad 	 24369.37459518609 0.39443992743913897 
aranyban 	 9654.583196790389 0.6589264118411085 
osztanak 	 24369.37459518609 0.39443992743913897 
radio 	 3342.8410269877018 0.8485986086833873 
teve 	 16116.53047992167 0.39443992743913897 
foglalkozik 	 16116.53047992167 0.39443992743913897 
mediatorveny 	 17984.102767867877 0.39443992743913897 
esetleges 	 15747.853768377361 0.39443992743913897 
modositasaval 	 22501.802307239886 0.39443992743913897 
melynek 	 13999.924570804575 0.39443992743913897 
celja 	 15088.731282568418 0.39443992743913897 
terhek 	 21176.738681526982 0.39443992743913897 
merseklese 	 22501.802307239886 0.39443992743913897 
lenne 	 2114.2063486392817 1.1024774144655403 
modositasa 	 18599.148362296426 0.39443992743913897 
erintene 	 24369.37459518609 0.39443992743913897 
agrartamogatasok 	 27562.0105088452 0.39443992743913897 
altalanos 	 12923.894566262563 0.39443992743913897 
tartalekanak 	 27562.0105088452 0.39443992743913897 
emeleset 	 8992.051383933938 0.6589264118411085 
varakozasokkal 	 27562.0105088452 0.39443992743913897 
ellentetben 	 16517.304882335906 0.39443992743913897 
dontott 	 14512.229846122267 0.39443992743913897 
alapok 	 19309.166393580777 0.39443992743913897 
iranyelveirol 	 21176.738681526982 0.39443992743913897 
augusztusi 	 27562.0105088452 0.39443992743913897 
ulesre 	 27562.0105088452 0.39443992743913897 
szinten 	 3915.021814995538 0.8485986086833873 
ekkor 	 16116.53047992167 0.39443992743913897 
targyalnak 	 20148.939484173734 0.39443992743913897 
koztisztviselok 	 9654.583196790389 0.6589264118411085 
peticiojarol 	 27562.0105088452 0.39443992743913897 
melyben 	 20148.939484173734 0.39443992743913897 
szorgalmazzak 	 21176.738681526982 0.39443992743913897 
felsofoku 	 21176.738681526982 0.39443992743913897 
vegzettseggel 	 27562.0105088452 0.39443992743913897 
rendelkezo 	 17441.594105634573 0.39443992743913897 
juliustol 	 24369.37459518609 0.39443992743913897 
kapjak 	 15747.853768377361 0.39443992743913897 
illetmenykiegeszites 	 24369.37459518609 0.39443992743913897 
pufajkas 	 6559.962075137768 0.6589264118411085 
avosgyerek 	 18599.148362296426 0.39443992743913897 
megmagyarazzak 	 27562.0105088452 0.39443992743913897 
bizonyitvanyukat 	 27562.0105088452 0.39443992743913897 
szamvetest 	 27562.0105088452 0.39443992743913897 
keszitett 	 14512.229846122267 0.39443992743913897 
keteves 	 27562.0105088452 0.39443992743913897 
tevekenysegerol 	 21176.738681526982 0.39443992743913897 
horn 	 1493.899652800737 1.2646244102379318 
bocsatotta 	 24369.37459518609 0.39443992743913897 
ujsagirok 	 15088.731282568418 0.39443992743913897 
rendelkezesere 	 20148.939484173734 0.39443992743913897 
oldalas 	 20148.939484173734 0.39443992743913897 
felidoben 	 27562.0105088452 0.39443992743913897 
cimu 	 4307.964855420854 0.8485986086833873 
elet 	 12213.87653497821 0.39443992743913897 
teruletere 	 21176.738681526982 0.39443992743913897 
kiterjed 	 24369.37459518609 0.39443992743913897 
mellekletekben 	 27562.0105088452 0.39443992743913897 
pedig 	 3448.768082344002 0.8485986086833873 
kabinet 	 2958.2933708417536 1.1024774144655403 
elkeszitett 	 27562.0105088452 0.39443992743913897 
torvenyjavaslatokrol 	 27562.0105088452 0.39443992743913897 
hatarozati 	 5037.2348710434335 0.9912668645611008 
javaslatokrol 	 27562.0105088452 0.39443992743913897 
tajekozodhatnak 	 27562.0105088452 0.39443992743913897 
erdeklodok 	 24369.37459518609 0.39443992743913897 
sajat 	 5465.06130160295 0.6589264118411085 
gazdasagpolitikajat 	 24369.37459518609 0.39443992743913897 
elemezve 	 24369.37459518609 0.39443992743913897 
leszogezi 	 17984.102767867877 0.39443992743913897 
stabilizacios 	 16956.303570514625 0.39443992743913897 
intezkedescsomag 	 27562.0105088452 0.39443992743913897 
gazdasagpolitika 	 15406.512448637319 0.39443992743913897 
iranyvonalanak 	 27562.0105088452 0.39443992743913897 
hatarozott 	 14791.466854208767 0.39443992743913897 
kiegesziteset 	 27562.0105088452 0.39443992743913897 
celozza 	 27562.0105088452 0.39443992743913897 
pozitiv 	 5994.700922622625 0.8485986086833873 
eredmennyel 	 20148.939484173734 0.39443992743913897 
jart 	 16956.303570514625 0.39443992743913897 
fizetesi 	 16116.53047992167 0.39443992743913897 
merleg 	 15747.853768377361 0.39443992743913897 
deficitjet 	 24369.37459518609 0.39443992743913897 
milliardos 	 17441.594105634573 0.39443992743913897 
ertekrol 	 27562.0105088452 0.39443992743913897 
vegere 	 15406.512448637319 0.39443992743913897 
sikerult 	 1793.6025506740364 1.2646244102379318 
dollarra 	 17441.594105634573 0.39443992743913897 
mersekelni 	 27562.0105088452 0.39443992743913897 
szazalekaban 	 24369.37459518609 0.39443992743913897 
tobb 	 3448.768082344002 0.8485986086833873 
szazalekrol 	 24369.37459518609 0.39443992743913897 
szazalekra 	 17441.594105634573 0.39443992743913897 
csokkent 	 15406.512448637319 0.39443992743913897 
elismeri 	 20148.939484173734 0.39443992743913897 
felgyorsult 	 24369.37459518609 0.39443992743913897 
inflacio 	 7256.114923061134 0.6589264118411085 
pozitivra 	 13781.0052544226 0.6589264118411085 
fordult 	 8992.051383933938 0.6589264118411085 
kulso 	 4666.641523601525 0.8485986086833873 
megitelese 	 6436.388797860259 0.8485986086833873 
dokumentumban 	 13781.0052544226 0.6589264118411085 
szereplo 	 18599.148362296426 0.39443992743913897 
tablazat 	 20148.939484173734 0.39443992743913897 
bemutatja 	 24369.37459518609 0.39443992743913897 
sorra 	 21176.738681526982 0.39443992743913897 
vett 	 7124.479095987733 0.6589264118411085 
tizenket 	 27562.0105088452 0.39443992743913897 
teruleten 	 13538.940160691112 0.39443992743913897 
emberek 	 4017.415305309167 0.8485986086833873 
egyre 	 3965.36512296977 0.8485986086833873 
elegedetlenebbek 	 27562.0105088452 0.39443992743913897 
mukodesevel 	 24369.37459518609 0.39443992743913897 
mig 	 5659.79696623158 0.6589264118411085 
oszen 	 9654.583196790389 0.6589264118411085 
osszessegeben 	 21176.738681526982 0.39443992743913897 
pontot 	 13781.0052544226 0.6589264118411085 
adtak 	 14512.229846122267 0.39443992743913897 
addig 	 12381.38590402926 0.39443992743913897 
tavaszan 	 22501.802307239886 0.39443992743913897 
ponttal 	 10588.369340763491 0.6589264118411085 
ertekeltek 	 21176.738681526982 0.39443992743913897 
folyamatokat 	 18599.148362296426 0.39443992743913897 
iranyat 	 27562.0105088452 0.39443992743913897 
evvel 	 12735.868459502266 0.39443992743913897 
ezelott 	 15088.731282568418 0.39443992743913897 
kozepen 	 8258.652441167953 0.6589264118411085 
dijaztak 	 27562.0105088452 0.39443992743913897 
szocialis 	 12923.894566262563 0.39443992743913897 
gondok 	 27562.0105088452 0.39443992743913897 
enyhitese 	 22501.802307239886 0.39443992743913897 
kapott 	 12381.38590402926 0.39443992743913897 
hazugsag 	 7873.926884188681 0.6589264118411085 
remelhetoleg 	 20148.939484173734 0.39443992743913897 
tokeletesen 	 8258.652441167953 0.6589264118411085 
atlatszo 	 24369.37459518609 0.39443992743913897 
liberalbolsevik 	 3936.9634420943403 0.9912668645611008 
kormanyzatnak 	 27562.0105088452 0.39443992743913897 
megnyomoritasa 	 27562.0105088452 0.39443992743913897 
mellett 	 11319.59393246316 0.39443992743913897 
masik 	 11457.09668073059 0.39443992743913897 
alapveto 	 13763.667656855516 0.39443992743913897 
bukasa 	 18599.148362296426 0.39443992743913897 
kleptokracia 	 10588.369340763491 0.6589264118411085 
evszazad 	 9299.574181148213 0.6589264118411085 
rablasa 	 21176.738681526982 0.39443992743913897 
megiteles 	 22501.802307239886 0.39443992743913897 
negativra 	 27562.0105088452 0.39443992743913897 
forditotta 	 24369.37459518609 0.39443992743913897 
elbiralasat 	 27562.0105088452 0.39443992743913897 
hitelkepes 	 27562.0105088452 0.39443992743913897 
helyett 	 5659.79696623158 0.6589264118411085 
kockazatos 	 27562.0105088452 0.39443992743913897 
beruhazasu 	 27562.0105088452 0.39443992743913897 
lecsuszott 	 24369.37459518609 0.39443992743913897 
korrupt 	 20148.939484173734 0.39443992743913897 
elszegenyedett 	 22501.802307239886 0.39443992743913897 
reszben 	 16116.53047992167 0.39443992743913897 
fasizmus 	 9299.574181148213 0.6589264118411085 
tombol 	 22501.802307239886 0.39443992743913897 
ideje 	 13324.668968676797 0.39443992743913897 
fasisztak 	 22501.802307239886 0.39443992743913897 
kisopresenek 	 27562.0105088452 0.39443992743913897 
ban 	 2114.2063486392817 1.1024774144655403 
toth 	 5652.101190171541 0.8485986086833873 
laszlo 	 5728.548340365295 0.6589264118411085 
balliberalis 	 7500.6007690799615 0.8485986086833873 
ertelmiseg 	 4496.025691966969 0.9912668645611008 
remkepei 	 27562.0105088452 0.39443992743913897 
publicisztikajaban 	 13781.0052544226 0.6589264118411085 
szdsz 	 822.1265820593883 1.5230971294264435 
hez 	 4930.488951402922 0.8485986086833873 
mszp 	 3728.6924458749863 0.8485986086833873 
kotodo 	 27562.0105088452 0.39443992743913897 
szerepet 	 14512.229846122267 0.39443992743913897 
elemzi 	 24369.37459518609 0.39443992743913897 
cikkiro 	 22501.802307239886 0.39443992743913897 
tenykent 	 7058.912893842327 0.8485986086833873 
allapitja 	 22501.802307239886 0.39443992743913897 
mostani 	 12381.38590402926 0.39443992743913897 
kormanypartok 	 17984.102767867877 0.39443992743913897 
ertelmisegi 	 19309.166393580777 0.39443992743913897 
hivei 	 18599.148362296426 0.39443992743913897 
elozo 	 6106.938267489105 0.6589264118411085 
ciklusban 	 9654.583196790389 0.6589264118411085 
hevesebben 	 27562.0105088452 0.39443992743913897 
kuzdottek 	 22501.802307239886 0.39443992743913897 
nemletezo 	 24369.37459518609 0.39443992743913897 
eljutottak 	 27562.0105088452 0.39443992743913897 
arra 	 2614.3243924012895 0.9912668645611008 
pontra 	 21176.738681526982 0.39443992743913897 
mindenki 	 3279.981037568884 0.9912668645611008 
gyanus 	 9654.583196790389 0.6589264118411085 
aki 	 1706.3204626601082 1.1916015209676827 
rajongott 	 27562.0105088452 0.39443992743913897 
demokratikus 	 6461.947283131281 0.6589264118411085 
chartaert 	 27562.0105088452 0.39443992743913897 
annak 	 1478.043463861715 1.2646244102379318 
fennkolt 	 27562.0105088452 0.39443992743913897 
celjaiert 	 27562.0105088452 0.39443992743913897 
megallapitja 	 21176.738681526982 0.39443992743913897 
barkit 	 22501.802307239886 0.39443992743913897 
szelsojobboldalinak 	 27562.0105088452 0.39443992743913897 
minosithettek 	 27562.0105088452 0.39443992743913897 
tartozott 	 22501.802307239886 0.39443992743913897 
kozejuk 	 12184.687297593046 0.6589264118411085 
szalonkepesseg 	 27562.0105088452 0.39443992743913897 
hatarait 	 20148.939484173734 0.39443992743913897 
jeloltek 	 17984.102767867877 0.39443992743913897 
jelkent 	 27562.0105088452 0.39443992743913897 
ertekeli 	 19309.166393580777 0.39443992743913897 
nagyon 	 3728.6924458749863 0.8485986086833873 
sok 	 10807.288657145466 0.39443992743913897 
joszandeku 	 24369.37459518609 0.39443992743913897 
tisztesseges 	 16517.304882335906 0.39443992743913897 
embert 	 8720.797052817286 0.6589264118411085 
megteveszteni 	 24369.37459518609 0.39443992743913897 
szogezi 	 21176.738681526982 0.39443992743913897 
media 	 443.17011209484724 1.3771490544739369 
uzenete 	 27562.0105088452 0.39443992743913897 
ertek 	 17441.594105634573 0.39443992743913897 
fogalom 	 19309.166393580777 0.39443992743913897 
baloldalhoz 	 24369.37459518609 0.39443992743913897 
kotodott 	 27562.0105088452 0.39443992743913897 
szocialista 	 12213.87653497821 0.39443992743913897 
liberalis 	 6106.938267489105 0.6589264118411085 
baloldallal 	 27562.0105088452 0.39443992743913897 
szemben 	 5659.79696623158 0.6589264118411085 
letezett 	 21176.738681526982 0.39443992743913897 
alternativa 	 21176.738681526982 0.39443992743913897 
holdudvarahoz 	 24369.37459518609 0.39443992743913897 
tartozo 	 16116.53047992167 0.39443992743913897 
ertelmisegiek 	 10074.469742086867 0.6589264118411085 
valosagos 	 17441.594105634573 0.39443992743913897 
szellemi 	 6999.962285402287 0.6589264118411085 
diktaturat 	 24369.37459518609 0.39443992743913897 
vezettek 	 21176.738681526982 0.39443992743913897 
korszak 	 16956.303570514625 0.39443992743913897 
legvisszataszitobb 	 27562.0105088452 0.39443992743913897 
figurai 	 27562.0105088452 0.39443992743913897 
ketsegkivul 	 17984.102767867877 0.39443992743913897 
azok 	 5465.06130160295 0.6589264118411085 
ugynevezett 	 13763.667656855516 0.39443992743913897 
fuggetlen 	 4373.308050091845 0.8485986086833873 
voltak 	 5948.047684454656 0.6589264118411085 
allitolagos 	 19309.166393580777 0.39443992743913897 
szakertelmukre 	 27562.0105088452 0.39443992743913897 
hivatkozva 	 7703.256224318659 0.6589264118411085 
vegeztek 	 21176.738681526982 0.39443992743913897 
inkvizitori 	 27562.0105088452 0.39443992743913897 
teendoiket 	 27562.0105088452 0.39443992743913897 
szerzo 	 15747.853768377361 0.39443992743913897 
velemenye 	 3562.2395479938664 0.9912668645611008 
baloldali 	 14791.466854208767 0.39443992743913897 
immar 	 13763.667656855516 0.39443992743913897 
eve 	 3866.276980183219 0.8485986086833873 
bizonyitja 	 15088.731282568418 0.39443992743913897 
folyamatosan 	 14512.229846122267 0.39443992743913897 
alkalmatlansagat 	 27562.0105088452 0.39443992743913897 
kerdes 	 5528.161139158178 0.6589264118411085 
hogyan 	 13324.668968676797 0.39443992743913897 
lesz 	 2586.5760617580013 0.9912668645611008 
kepes 	 12555.217854718254 0.39443992743913897 
tulelni 	 27562.0105088452 0.39443992743913897 
szolgalataba 	 22501.802307239886 0.39443992743913897 
szegodott 	 27562.0105088452 0.39443992743913897 
uralkodasat 	 13781.0052544226 0.6589264118411085 
ugyanis 	 5728.548340365295 0.6589264118411085 
eddigi 	 16517.304882335906 0.39443992743913897 
cselekedete 	 27562.0105088452 0.39443992743913897 
akciozasa 	 27562.0105088452 0.39443992743913897 
tette 	 6999.962285402287 0.6589264118411085 
lehetove 	 7544.365641284209 0.6589264118411085 
mult 	 6026.12295796375 0.6589264118411085 
eroinek 	 20148.939484173734 0.39443992743913897 
uralmat 	 22501.802307239886 0.39443992743913897 
jelen 	 14248.958191975466 0.39443992743913897 
felett 	 17984.102767867877 0.39443992743913897 
mdf 	 3773.19797748772 0.8485986086833873 
azoknak 	 15406.512448637319 0.39443992743913897 
kedvezo 	 8478.151785257312 0.6589264118411085 
liberalbolsevizmusrol 	 27562.0105088452 0.39443992743913897 
rabolni 	 24369.37459518609 0.39443992743913897 
orszagot 	 14512.229846122267 0.39443992743913897 
bagoert 	 22501.802307239886 0.39443992743913897 
felvasarolni 	 27562.0105088452 0.39443992743913897 
jonnek 	 18599.148362296426 0.39443992743913897 
magyarorszagnak 	 8058.265239960835 0.6589264118411085 
nincs 	 2069.260849406401 1.1024774144655403 
hosszu 	 6769.470080345556 0.6589264118411085 
tavu 	 10074.469742086867 0.6589264118411085 
kovetheto 	 22501.802307239886 0.39443992743913897 
gazdasagpolitikaja 	 21176.738681526982 0.39443992743913897 
mivel 	 10930.1226032059 0.39443992743913897 
gazdasagot 	 17441.594105634573 0.39443992743913897 
penzugyi 	 5799.415470274829 0.6589264118411085 
vezetoi 	 14248.958191975466 0.39443992743913897 
iranyitjak 	 27562.0105088452 0.39443992743913897 
bethlen 	 10588.369340763491 0.6589264118411085 
istvan 	 1886.59898874386 1.1916015209676827 
elnoksegi 	 8258.652441167953 0.6589264118411085 
tagja 	 6367.934229751133 0.6589264118411085 
tegnapi 	 6662.334484338398 0.6589264118411085 
tajekoztatojan 	 21176.738681526982 0.39443992743913897 
kijelentette 	 12381.38590402926 0.39443992743913897 
olyan 	 1724.384041172001 1.1916015209676827 
gazdasagugyi 	 27562.0105088452 0.39443992743913897 
miniszterre 	 24369.37459518609 0.39443992743913897 
szukseg 	 12381.38590402926 0.39443992743913897 
hazankban 	 7544.365641284209 0.6589264118411085 
gazdasagpolitikat 	 27562.0105088452 0.39443992743913897 
valositana 	 27562.0105088452 0.39443992743913897 
penzugyminiszter 	 7124.479095987733 0.6589264118411085 
feladata 	 15406.512448637319 0.39443992743913897 
csupan 	 5728.548340365295 0.6589264118411085 
technikai 	 17984.102767867877 0.39443992743913897 
kerdesekre 	 17441.594105634573 0.39443992743913897 
korlatozodna 	 27562.0105088452 0.39443992743913897 
elmult 	 12923.894566262563 0.39443992743913897 
gazdasagi 	 2161.457731429093 1.1024774144655403 
teljesitmenyet 	 10588.369340763491 0.6589264118411085 
ertekelve 	 24369.37459518609 0.39443992743913897 
ramutatott 	 16517.304882335906 0.39443992743913897 
allunk 	 16956.303570514625 0.39443992743913897 
jol 	 11896.095368909311 0.39443992743913897 
csatlakozas 	 17441.594105634573 0.39443992743913897 
teljesiteseben 	 27562.0105088452 0.39443992743913897 
megoldatlan 	 27562.0105088452 0.39443992743913897 
gazdasagiranyitas 	 27562.0105088452 0.39443992743913897 
kerdese 	 18599.148362296426 0.39443992743913897 
nagyfoku 	 22501.802307239886 0.39443992743913897 
jogbizonytalansag 	 27562.0105088452 0.39443992743913897 
mezogazdasagot 	 24369.37459518609 0.39443992743913897 
huzoagazatta 	 27562.0105088452 0.39443992743913897 
tenni 	 13119.924150275536 0.39443992743913897 
szerinte 	 12923.894566262563 0.39443992743913897 
koszonheto 	 21176.738681526982 0.39443992743913897 
jelentos 	 12555.217854718254 0.39443992743913897 
ertekek 	 18599.148362296426 0.39443992743913897 
kerultek 	 14791.466854208767 0.39443992743913897 
fillerekert 	 24369.37459518609 0.39443992743913897 
kulfoldiek 	 18599.148362296426 0.39443992743913897 
tulajdonaba 	 21176.738681526982 0.39443992743913897 
privatizacio 	 16956.303570514625 0.39443992743913897 
foldekhez 	 27562.0105088452 0.39443992743913897 
mellenyzsebbol 	 27562.0105088452 0.39443992743913897 
hozzajutni 	 27562.0105088452 0.39443992743913897 
pongracz 	 24369.37459518609 0.39443992743913897 
tibor 	 15088.731282568418 0.39443992743913897 
tag 	 16116.53047992167 0.39443992743913897 
munkajat 	 8478.151785257312 0.6589264118411085 
ertekelte 	 18599.148362296426 0.39443992743913897 
kibontakozasi 	 27562.0105088452 0.39443992743913897 
program 	 5434.689576803819 0.39443992743913897 
politikai 	 10457.297569605158 0.39443992743913897 
propagandaanyag 	 27562.0105088452 0.39443992743913897 
amelybol 	 21176.738681526982 0.39443992743913897 
semmi 	 5872.532722493307 0.6589264118411085 
valosult 	 24369.37459518609 0.39443992743913897 
kisgazdak 	 15088.731282568418 0.39443992743913897 
megbontasara 	 27562.0105088452 0.39443992743913897 
torekvo 	 24369.37459518609 0.39443992743913897 
liheges 	 24369.37459518609 0.39443992743913897 
torgyan 	 4245.289486500756 0.8485986086833873 
leleplezi 	 24369.37459518609 0.39443992743913897 
liberalbolsevikok 	 22501.802307239886 0.39443992743913897 
latvanyosan 	 22501.802307239886 0.39443992743913897 
megbukott 	 10074.469742086867 0.6589264118411085 
dilettans 	 13781.0052544226 0.6589264118411085 
kulpolitikajat 	 24369.37459518609 0.39443992743913897 
koltsegveteset 	 24369.37459518609 0.39443992743913897 
osszeomlott 	 22501.802307239886 0.39443992743913897 
kormanyzatat 	 27562.0105088452 0.39443992743913897 
jozsef 	 10930.1226032059 0.39443992743913897 
fkgp 	 6190.69295201463 0.6589264118411085 
elnoke 	 5465.06130160295 0.6589264118411085 
sajtotajekoztatojan 	 13538.940160691112 0.39443992743913897 
ismetelten 	 20148.939484173734 0.39443992743913897 
cafolta 	 16956.303570514625 0.39443992743913897 
nezetelteres 	 24369.37459518609 0.39443992743913897 
kozte 	 21176.738681526982 0.39443992743913897 
alelnoke 	 13324.668968676797 0.39443992743913897 
nagyne 	 21176.738681526982 0.39443992743913897 
maczo 	 21176.738681526982 0.39443992743913897 
agnes 	 8720.797052817286 0.6589264118411085 
partelnok 	 14512.229846122267 0.39443992743913897 
kulpolitikaja 	 22501.802307239886 0.39443992743913897 
miatt 	 3562.548522257349 0.8485986086833873 
kell 	 2069.260849406401 1.1024774144655403 
magyarazkodniuk 	 27562.0105088452 0.39443992743913897 
szervezetek 	 15088.731282568418 0.39443992743913897 
kepviseloinek 	 19309.166393580777 0.39443992743913897 
tamogatja 	 14512.229846122267 0.39443992743913897 
csucs 	 18599.148362296426 0.39443992743913897 
zarodokumentumaban 	 27562.0105088452 0.39443992743913897 
autonomiakoncepcio 	 27562.0105088452 0.39443992743913897 
megvalositasat 	 22501.802307239886 0.39443992743913897 
belpolitikai 	 20148.939484173734 0.39443992743913897 
eredmenyei 	 18599.148362296426 0.39443992743913897 
vitathatoak 	 27562.0105088452 0.39443992743913897 
hamarosan 	 16517.304882335906 0.39443992743913897 
osszeomlik 	 24369.37459518609 0.39443992743913897 
errol 	 6026.12295796375 0.6589264118411085 
akarja 	 13324.668968676797 0.39443992743913897 
elterelni 	 27562.0105088452 0.39443992743913897 
figyelmet 	 6461.947283131281 0.6589264118411085 
elfogadhatatlan 	 16956.303570514625 0.39443992743913897 
modon 	 5728.548340365295 0.6589264118411085 
hagyja 	 19309.166393580777 0.39443992743913897 
szabadlabon 	 9187.336836281733 0.8485986086833873 
vedekezni 	 19309.166393580777 0.39443992743913897 
millios 	 15406.512448637319 0.39443992743913897 
csalassal 	 11250.901153619943 0.6589264118411085 
vadolt 	 9187.336836281733 0.8485986086833873 
zemplenyi 	 12184.687297593046 0.6589264118411085 
gyorgyot 	 18599.148362296426 0.39443992743913897 
horvath 	 17441.594105634573 0.39443992743913897 
bela 	 3053.4691337445524 0.9912668645611008 
kabinetfonok 	 24369.37459518609 0.39443992743913897 
informacioi 	 16956.303570514625 0.39443992743913897 
miniszterelnok 	 3013.061478981875 0.9912668645611008 
mnb 	 16116.53047992167 0.39443992743913897 
szuk 	 16956.303570514625 0.39443992743913897 
korben 	 17984.102767867877 0.39443992743913897 
targyalt 	 8720.797052817286 0.6589264118411085 
autopalya 	 24369.37459518609 0.39443992743913897 
koncessziojanak 	 27562.0105088452 0.39443992743913897 
visszavasarlasarol 	 27562.0105088452 0.39443992743913897 
andrasnak 	 21176.738681526982 0.39443992743913897 
kabinetfonokenek 	 27562.0105088452 0.39443992743913897 
tudomasa 	 21176.738681526982 0.39443992743913897 
ilyen 	 3602.429552381822 0.8485986086833873 
targyalasrol 	 27562.0105088452 0.39443992743913897 
hazudozik 	 22501.802307239886 0.39443992743913897 
megsem 	 14248.958191975466 0.39443992743913897 
meri 	 20148.939484173734 0.39443992743913897 
kimondani 	 19309.166393580777 0.39443992743913897 
dogoljetek 	 27562.0105088452 0.39443992743913897 
holott 	 7873.926884188681 0.6589264118411085 
szatmari 	 24369.37459518609 0.39443992743913897 
megirta 	 24369.37459518609 0.39443992743913897 
szemelyesen 	 18599.148362296426 0.39443992743913897 
tudott 	 16116.53047992167 0.39443992743913897 
penzt 	 13119.924150275536 0.39443992743913897 
keriteni 	 27562.0105088452 0.39443992743913897 
emberuket 	 27562.0105088452 0.39443992743913897 
kozma 	 27562.0105088452 0.39443992743913897 
juditot 	 27562.0105088452 0.39443992743913897 
eletmento 	 10588.369340763491 0.6589264118411085 
